ID,Posted at,Screen name,Text
725367457955897345,2016-04-27 16:54:13 +0000,kallirroi,RT @nna_lee: #axidraw @gruntjs logo at #openvisconf 😍 https://t.co/vKiRYBS30g
725366450056249345,2016-04-27 16:50:13 +0000,monfera,"RT @rachelbinx: slides from my #openvisconf talk, although I suspect they won't make much sense without the [forthcoming] video 
https://t.co/cFsNOseNbU"
725359990932922368,2016-04-27 16:24:33 +0000,micahstubbs,"RT @rachelbinx: slides from my #openvisconf talk, although I suspect they won't make much sense without the [forthcoming] video 
https://t.co/cFsNOseNbU"
725357681956016128,2016-04-27 16:15:22 +0000,msdsug,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/l7FXMChoqX
725357681859514369,2016-04-27 16:15:22 +0000,MicrosoftR,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/WrFnL82i9J
725353242205376512,2016-04-27 15:57:44 +0000,garyrogers,"RT @rachelbinx: slides from my #openvisconf talk, although I suspect they won't make much sense without the [forthcoming] video 
https://t.co/cFsNOseNbU"
725350412044275712,2016-04-27 15:46:29 +0000,awoodruff,"#openvisconf should've forced @cambecc to speak again this year, just to get https://t.co/tv2jzQGYeY on an IMAX screen."
725350322881892352,2016-04-27 15:46:07 +0000,BenChartoff,"RT @rachelbinx: slides from my #openvisconf talk, although I suspect they won't make much sense without the [forthcoming] video 
https://t.co/cFsNOseNbU"
725348275226857472,2016-04-27 15:37:59 +0000,rachelbinx,"slides from my #openvisconf talk, although I suspect they won't make much sense without the [forthcoming] video 
https://t.co/cFsNOseNbU"
725348146545614848,2016-04-27 15:37:29 +0000,alangnative,RT @nathanjweber: General feeling from #openvisconf is the data viz is struggling to find its role in UX. @rachelbinx's talk is more important than ever.
725347917796659200,2016-04-27 15:36:34 +0000,ChonteMerengue,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725344773322715137,2016-04-27 15:24:04 +0000,farrelldlfarrel,"@kosamari Ha, went there Monday night after #openvisconf. That place is awesome. So much I want to read now."
725341172261097473,2016-04-27 15:09:46 +0000,btayeg,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725337707019390977,2016-04-27 14:56:00 +0000,vlandham,"RT @micahstubbs: #d3js #threejs rollercoast vis tutorial from @RogerWallstreet
@ana_becker #openvisconf
https://t.co/mdxyQYftVo https://t.co/LPlzvZ8IOe"
725337314524823552,2016-04-27 14:54:26 +0000,ana_becker,"RT @micahstubbs: #d3js #threejs rollercoast vis tutorial from @RogerWallstreet
@ana_becker #openvisconf
https://t.co/mdxyQYftVo https://t.co/LPlzvZ8IOe"
725333640121458688,2016-04-27 14:39:50 +0000,jradavenport,"RT @eagereyes: Just a reminder: little in visualization has actually been “proven by science,” especially the effectiveness of unusual charts. #OpenVisConf"
725328212658655234,2016-04-27 14:18:16 +0000,Scribblr_42,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725327555398619136,2016-04-27 14:15:39 +0000,RogerWallstreet,"RT @micahstubbs: rollercoaster timeseries vis from @RogerWallstreet
https://t.co/SIuKAxlpvw
@ana_becker #openvisconf https://t.co/iroqVm16vI"
725327349747703808,2016-04-27 14:14:50 +0000,kallirroi,RT @ireneros: #openvisconf how to gain or drain attention @tonyhschu https://t.co/d3hW0084X8
725327264305545216,2016-04-27 14:14:30 +0000,kallirroi,RT @eagereyes: What do we talk about when we talk about visualization? – @rachelbinx situating data vis and data art. #OpenVisConf https://t.co/HBNrQBsvIG
725327221678833665,2016-04-27 14:14:20 +0000,kallirroi,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725327125541183489,2016-04-27 14:13:57 +0000,kallirroi,"RT @OpenVisConf: ""Designing Virtual Reality Data Visualizations"" with @ana_becker #openvisconf https://t.co/EFRPBRJ2HY"
725327083824631808,2016-04-27 14:13:47 +0000,kallirroi,RT @mf_viz: Most starstruck moment at #openvisconf: realizing @zanstrong created my most used bl.ock: https://t.co/mYSKDj7bR4 https://t.co/8zgVQZsIDd
725326445598367744,2016-04-27 14:11:15 +0000,RogerWallstreet,RT @GurmanBhatia: Watching the WSJ NASDAQ roller coaster on an IMAX is totally rad. #openvisconf @ana_becker https://t.co/SPKeW0I9v0
725325796726988800,2016-04-27 14:08:40 +0000,nathanjweber,"Just because we can, doesn't always mean we should. Partner with UX to evaluate what the problems are and what users need. #openvisconf"
725325080054603776,2016-04-27 14:05:49 +0000,nathanjweber,General feeling from #openvisconf is the data viz is struggling to find its role in UX. @rachelbinx's talk is more important than ever.
725325068323057664,2016-04-27 14:05:46 +0000,rtanglao,"RT @kosamari: This is really cool, collect weather data on RasPi, save as image, use image as data input. #openvisconf @patriciogv https://t.co/9GuQz0cVeG"
725325000144723968,2016-04-27 14:05:30 +0000,mtrost2,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725324631322820609,2016-04-27 14:04:02 +0000,btjakes,RT @kennelliott: .@Wikipedia has interactive graphics! Via @arvindsatya1 #openvisconf https://t.co/vb7mYdXgP9 https://t.co/NC5PJdracY
725324029075292160,2016-04-27 14:01:39 +0000,bocoup,RT @BoazSender: Congratulations @ireneros and the @bocoup Datavis team on another incredible @OpenVisConf. I'm excited for next year! #openvisconf
725317207501078529,2016-04-27 13:34:32 +0000,AmeliaMN,RT @DataToViz: What a successful #openvisconf ! A huge thank you and congratulations to @ireneros and crew. My heart is happy ☺️
725315940800335873,2016-04-27 13:29:30 +0000,Repositorian,RT @_inundata: People have been worried about information overload for a very long time. @ChrisNF #OpenVisConf https://t.co/soRHbGvLMg
725315480534278144,2016-04-27 13:27:40 +0000,micahstubbs,RT @DataToViz: What a successful #openvisconf ! A huge thank you and congratulations to @ireneros and crew. My heart is happy ☺️
725314902370471938,2016-04-27 13:25:23 +0000,micahstubbs,👏 to @ireneros for picking a venue with solid LTE 📶 📡 beamed a cool 😎 5.21gb through my📱covering #openvisconf https://t.co/EjFroKJl2g
725314790676029441,2016-04-27 13:24:56 +0000,MikeHerman,"RT @kanitw: Here is @JessicaHullman’s article on medium on experiencing uncertainty:  https://t.co/tDeFC7lkHZ

#openvisconf"
725314412706308101,2016-04-27 13:23:26 +0000,smr_foundation,"RT @micahstubbs: #openvisconf in @smr_foundation #NodeXL
h/t @marc_smith
s https://t.co/TeojRi87TI
i https://t.co/nqrZfQIKXE https://t.co/1tKmAdqgNO"
725311434142441472,2016-04-27 13:11:36 +0000,clauersen,Hey #openvisconf thanks for all the awesome tweets! I'm gonna boogie through them all pinpointing the gold https://t.co/myZ2MZdJXM
725310088525844480,2016-04-27 13:06:15 +0000,RealPython,"RT @kanitw: Here is @JessicaHullman’s article on medium on experiencing uncertainty:  https://t.co/tDeFC7lkHZ

#openvisconf"
725309381391323136,2016-04-27 13:03:26 +0000,protobisoftware,Thrilling watching NASDAQ an actual roller coster ride in 3D on IMAX at New England Aquarium at #openvisconf https://t.co/UU7U0vVLQA
725309159399264256,2016-04-27 13:02:33 +0000,RealPython,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725309001815195648,2016-04-27 13:01:56 +0000,unamandita,"Just remembered, maybe my best moment from #openvisconf: when someone confused me with @amandacox of @nytgraphics...HA. #AmandasOfDataViz"
725306305615896577,2016-04-27 12:51:13 +0000,arnicas,"RT @kanitw: Here is @JessicaHullman’s article on medium on experiencing uncertainty:  https://t.co/tDeFC7lkHZ

#openvisconf"
725305064521392128,2016-04-27 12:46:17 +0000,AndriyGazin,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725304764620259329,2016-04-27 12:45:06 +0000,arnicas,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725303025145769985,2016-04-27 12:38:11 +0000,chrys,"Hugely enjoyed #openvisconf. Great thanks to @arnicas, @ireneros and team! Will tweet talk resources page asap, maybe from SEA."
725302285425860608,2016-04-27 12:35:14 +0000,shubaoliu,RT @arnicas: Nlp tools they use in @chrisnf lab #openvisconf https://t.co/4yK02xC7S9
725298599194726400,2016-04-27 12:20:36 +0000,Alex_J_Bowers,"RT @bessiec: See visualization as a trading zone that connects different groups, thoughts, knowledge domains. @kimay #openvisconf https://t.co/2wfwLXnHgH"
725298416448839681,2016-04-27 12:19:52 +0000,Alex_J_Bowers,"RT @unamandita: ""Info overload"" goes back to 1684. Chris Collins says don't worry! #openvisconf https://t.co/in5rp9tW1c"
725298176538845185,2016-04-27 12:18:55 +0000,Alex_J_Bowers,"RT @micahstubbs: #FluxFlow https://t.co/631ndqJcLR
@ChrisNF #openvisconf https://t.co/cG8qvTX914"
725297899479900160,2016-04-27 12:17:49 +0000,Alex_J_Bowers,RT @arnicas: Docuburst is forthcoming work on semantic categorization in a corpus -@ChrisNF #openvisconf https://t.co/nIEkMqbo2q
725296682586497025,2016-04-27 12:12:59 +0000,timelyportfolio,"RT @micahstubbs: asked @NadiehBremer about inspiration for #datavis design
she curates it here https://t.co/sb3xsJXmhk
#openvisconf https://t.co/JRaDgtNb4X"
725295819029536768,2016-04-27 12:09:33 +0000,ZhiboXiao,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725294390743322624,2016-04-27 12:03:52 +0000,monfera,"RT @micahstubbs: asked @NadiehBremer about inspiration for #datavis design
she curates it here https://t.co/sb3xsJXmhk
#openvisconf https://t.co/JRaDgtNb4X"
725293931894808576,2016-04-27 12:02:03 +0000,IEObserve,RT stuartathompson: Hey it’s WSJGraphics’ ana_becker at #openvisconf! Represent!  https://t.co/7xxiBY4vtf
725293413961228288,2016-04-27 11:59:59 +0000,debraeanderson,RT @bessiec: Wow this is what data driven storytelling could look like @ana_becker #openvisconf https://t.co/ooU042lBsU
725292626572906496,2016-04-27 11:56:52 +0000,eagereyes,"RT @AmeliaMN: People were asking for bootstrap resources from my talk, links are here if you want to learn more: https://t.co/9WZBS4dwad #openvisconf"
725292304513269760,2016-04-27 11:55:35 +0000,WSJGraphics,RT @stuartathompson: Hey it’s @WSJGraphics’ @ana_becker at #openvisconf! Represent!  https://t.co/Ch25I387Ro
725290038951555072,2016-04-27 11:46:35 +0000,JBaywatch,RT @ireneros: #openvisconf how to gain or drain attention @tonyhschu https://t.co/d3hW0084X8
725289708121677824,2016-04-27 11:45:16 +0000,jamessocol,"RT @kosamari: This is really cool, collect weather data on RasPi, save as image, use image as data input. #openvisconf @patriciogv https://t.co/9GuQz0cVeG"
725288606760329216,2016-04-27 11:40:53 +0000,tonyhschu,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725287746806362112,2016-04-27 11:37:28 +0000,stenoknight,RT @YAN0: An essential steno update by @whitecoatcapxg #openvisconf https://t.co/XbqrKlSJXl
725285566749757440,2016-04-27 11:28:48 +0000,DataToViz,What a successful #openvisconf ! A huge thank you and congratulations to @ireneros and crew. My heart is happy ☺️
725279384681234432,2016-04-27 11:04:15 +0000,TheComplexCity,"RT @OpenVisConf: ""Reactive Building Blocks: Interactive Visualizations with Vega"" with @arvindsatya1 #openvisconf https://t.co/8OLaxEadP0"
725271700078792705,2016-04-27 10:33:42 +0000,bruce_swihart,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725265860970053632,2016-04-27 10:10:30 +0000,ralph_hansen,RT @rachelbinx: nicest diagram of pre-attentive processing I've seen #openvisconf https://t.co/soGbnRPIic
725261924578025472,2016-04-27 09:54:52 +0000,currankelleher,"RT @micahstubbs: t-SNE on 🎶 
data sonification? 
@kcimc #openvisconf https://t.co/O2wCDfc2Lx"
725261885793132545,2016-04-27 09:54:42 +0000,richardburcher,"RT @AmeliaMN: If you like data viz in production, you should read @ricardobion's post about #rstats at @Airbnb https://t.co/ZlKPYXE73E #openvisconf"
725259646345338880,2016-04-27 09:45:49 +0000,ralph_hansen,RT @arnicas: Nlp tools they use in @chrisnf lab #openvisconf https://t.co/4yK02xC7S9
725258676647399425,2016-04-27 09:41:57 +0000,vizandchips,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725258122001010688,2016-04-27 09:39:45 +0000,currankelleher,"RT @kanitw: Here is @JessicaHullman’s article on medium on experiencing uncertainty:  https://t.co/tDeFC7lkHZ

#openvisconf"
725258092787720192,2016-04-27 09:39:38 +0000,currankelleher,RT @tonyhschu: Ok. Theses are the un-edited slides from my talk yesterday: https://t.co/4bFl3eZWxm #openvisconf speaker notes are kind of incoherent...
725257739073675264,2016-04-27 09:38:14 +0000,currankelleher,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725256644926541824,2016-04-27 09:33:53 +0000,PalmTreeFootie,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725255047412592640,2016-04-27 09:27:32 +0000,currankelleher,RT @maartenzam: @currankelleher That applies to *all* #OpenvisConf videos for me :-)
725254519760760832,2016-04-27 09:25:26 +0000,lmatteis,"RT @micahstubbs: t-SNE on 🎶 
data sonification? 
@kcimc #openvisconf https://t.co/O2wCDfc2Lx"
725250773727203329,2016-04-27 09:10:33 +0000,cliffordious,"RT @WarningGraphicC: Today's links: #FoI, #JuniorDoctorsStrike, #fhpressfreedom, #opendata, #openvisconf, #dataviz and #emoji https://t.co/C02N7oCtlP #ddj"
725243326866280448,2016-04-27 08:40:58 +0000,anmipe,RT @maartenzam: This is going to be fantastic: @NadiehBremer turns here #OpenvisConf into a series of posts https://t.co/onwieVkuel https://t.co/kaUM2g4BkL
725241886915465217,2016-04-27 08:35:14 +0000,c_z,"RT @kosamari: Here is my slide for @OpenVisConf 📓
Pixels! Colors!! Googley 👀!!! and Web Workers!!! 💁
https://t.co/zsplnNM6Y5
#OpenVisConf"
725241688344645632,2016-04-27 08:34:27 +0000,Kilonater3000,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725241442092879872,2016-04-27 08:33:28 +0000,mixedknuts,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725238099278618625,2016-04-27 08:20:11 +0000,c_z,RT @sepirdata: Everything is Seasonal by Zan Armstrong https://t.co/Dp3aVV0X8T a talk by @zanstrong for #OpenVisConf
725237538395287556,2016-04-27 08:17:58 +0000,c_z,"RT @_inundata: Now up, @adampearce from NYT graphics. “Tiny tools” 
https://t.co/REr3JAQFFQ #openvisconf"
725237101927751680,2016-04-27 08:16:14 +0000,digidickinson,"RT @WarningGraphicC: Today's links: #FoI, #JuniorDoctorsStrike, #fhpressfreedom, #opendata, #openvisconf, #dataviz and #emoji https://t.co/C02N7oCtlP #ddj"
725236208847065088,2016-04-27 08:12:41 +0000,c_z,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725235921176657920,2016-04-27 08:11:32 +0000,monfera,"RT @OpenVisConf: ""Designing Virtual Reality Data Visualizations"" with @ana_becker #openvisconf https://t.co/EFRPBRJ2HY"
725232586772090880,2016-04-27 07:58:17 +0000,ynancy,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725232074668515328,2016-04-27 07:56:15 +0000,drchriscole,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725230752485404672,2016-04-27 07:51:00 +0000,BobbyCaudill,"RT @WarningGraphicC: Today's links: #FoI, #JuniorDoctorsStrike, #fhpressfreedom, #opendata, #openvisconf, #dataviz and #emoji https://t.co/C02N7oCtlP #ddj"
725230326629449728,2016-04-27 07:49:18 +0000,safoo1200,"Follow⤵⤵
🎤@suhilaBnLachhab
📷https://t.co/jCXE2eeAOD...
#souhilaBenLachhab
#openvisconf 
#openstacksummit 
#Olicity 
#Opry 
#oufc 
#OldGods"
725229580110405632,2016-04-27 07:46:20 +0000,GregMcI,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725229422392041472,2016-04-27 07:45:43 +0000,ojilles,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725228833029259264,2016-04-27 07:43:22 +0000,HelenConnick,RT @DainaBouquin: open source textbook on stats! https://t.co/5FbZCv9cCq #openvisconf
725228218635161600,2016-04-27 07:40:56 +0000,WarningGraphicC,"Today's links: #FoI, #JuniorDoctorsStrike, #fhpressfreedom, #opendata, #openvisconf, #dataviz and #emoji https://t.co/C02N7oCtlP #ddj"
725227121082134528,2016-04-27 07:36:34 +0000,certifiedwaif,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725226967516241920,2016-04-27 07:35:57 +0000,milafrerichs,"RT @jschwabish: Preach it, @rachelbinx. #openvisconf https://t.co/Q35R86lUor"
725226382599544832,2016-04-27 07:33:38 +0000,teh_aimee,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725226173148491776,2016-04-27 07:32:48 +0000,kamal_hothi,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725225716325953536,2016-04-27 07:30:59 +0000,jburnmurdoch,"RT @micahstubbs: asked @NadiehBremer about inspiration for #datavis design
she curates it here https://t.co/sb3xsJXmhk
#openvisconf https://t.co/JRaDgtNb4X"
725225587036528640,2016-04-27 07:30:28 +0000,jburnmurdoch,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725224130249891840,2016-04-27 07:24:41 +0000,0ldm0nk1010,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725221150553460736,2016-04-27 07:12:50 +0000,gabimaeztu,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725212318519406592,2016-04-27 06:37:45 +0000,txescu,"RT @AmeliaMN: Reminded of this @neilhimself quote. Applies to data viz, too! #openvisconf https://t.co/KNCJ0raP60"
725212185287335936,2016-04-27 06:37:13 +0000,txescu,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725210586657751040,2016-04-27 06:30:52 +0000,a_hartikainen,"RT @AmeliaMN: Slides and links from my #openvisconf talk, ""Do you know nothing when you see it?” are here: https://t.co/9WZBS4dwad https://t.co/3QEkkOcm8E"
725210173581721600,2016-04-27 06:29:13 +0000,afcondon,RT @kadamwhite: Intuitive visualization will always trump shiny: build useful tools. #openvisconf @rachelbinx #micdrop
725210012080046081,2016-04-27 06:28:35 +0000,afcondon,"RT @unamandita: @rachelbinx: ""data viz is not your creative outlet. It's about making data understandable""  #openvisconf"
725206812992110592,2016-04-27 06:15:52 +0000,afcondon,"RT @OpenVisConf: ""Animation, Pacing, and Exposition"" with @tonyhschu #openvisconf https://t.co/UXKLJsVLOH"
725205380767334400,2016-04-27 06:10:11 +0000,Aina_Borras,"RT @eagereyes: Just a reminder: little in visualization has actually been “proven by science,” especially the effectiveness of unusual charts. #OpenVisConf"
725202911744135168,2016-04-27 06:00:22 +0000,pacoramon,"RT @_inundata: And if you’re a R user, there is a binding for vegalite from @hrbrmstr 
cc @kanitw #OpenVisConf 

https://t.co/v3xQA7lwOU

thanks @ma_salmon"
725194136387637248,2016-04-27 05:25:30 +0000,Rachelgaoqq,RT @arnicas: Ecosystem of tools from Python perspective (shoutout to @sgillies) #openvisconf https://t.co/p1bG1E8p9P
725193135106719744,2016-04-27 05:21:31 +0000,peapodpritchard,"RT @ire_alva: ""I want people to question the data behind the visualization more frequently"" insightful points on data journalism@MonaChalabi #openvisconf"
725192010445950976,2016-04-27 05:17:03 +0000,a_r7mh,"https://t.co/EfHZIbSPEc 

#SuperTuesday
#LateNightWithTheFish
#TCMParty
#RHOBH
#TheFlash
#openvisconf
#MakeAMovieSick
#ChasingDestinyBET"
725191648230182912,2016-04-27 05:15:37 +0000,Juan_JoseMedina,RT @AmeliaMN: A case for reproducibility if I've ever seen one -@YAN0 from @quartzthings on chartbuilder. #openvisconf #ddj https://t.co/1ibD00kSIX
725191601643999233,2016-04-27 05:15:25 +0000,hadleywickham,RT @arvindsatya1: Slides from my #openvisconf talk on Reactive Vega and Interactive Vega-Lite available here: https://t.co/h2RgZIxCtM https://t.co/W84ZfApX8T
725191235879723009,2016-04-27 05:13:58 +0000,micahstubbs,"RT @AmeliaMN: People were asking for bootstrap resources from my talk, links are here if you want to learn more: https://t.co/9WZBS4dwad #openvisconf"
725190757947170816,2016-04-27 05:12:04 +0000,micahstubbs,"RT @officeofjane: Hexagon lover, @NadiehBremer #openvisconf https://t.co/gsYMlNVZfG"
725190734077386752,2016-04-27 05:11:59 +0000,micahstubbs,RT @officeofjane: Awesome showcase of work from astronomer turned data visualiser @NadiehBremer at #openvisconf https://t.co/Kfwfv0ot81
725189206373445632,2016-04-27 05:05:54 +0000,EMSL,RT @nna_lee: #axidraw @gruntjs logo at #openvisconf 😍 https://t.co/vKiRYBS30g
725188468985438209,2016-04-27 05:02:59 +0000,chenoehart,"RT @arnicas: The money shot here for vis - looking for good things; emotion, story? #openvisconf https://t.co/cnmP1S4Ahe"
725188462350065664,2016-04-27 05:02:57 +0000,chenoehart,"RT @kadamwhite: .@ana_becker is making her speaking debut at #openvisconf,(!) showing how VR is accessible and can visceralize info https://t.co/BEQTA7dYei"
725188419480068096,2016-04-27 05:02:47 +0000,chenoehart,RT @GurmanBhatia: Watching the WSJ NASDAQ roller coaster on an IMAX is totally rad. #openvisconf @ana_becker https://t.co/SPKeW0I9v0
725188342208434176,2016-04-27 05:02:28 +0000,zanstrong,"RT @kadamwhite: .@ireneros and team @OpenVisConf, you've done it again—thank you for a fantastic 4th #OpenVisConf! https://t.co/1T1WDO2J2e"
725182399412342785,2016-04-27 04:38:51 +0000,arnicas,"I had a super #openvisconf  again - if @ireneros is the Mom, I am the aunt, and I love our speakers and audience :)"
725182201952751616,2016-04-27 04:38:04 +0000,enjalot,RT @mf_viz: Most starstruck moment at #openvisconf: realizing @zanstrong created my most used bl.ock: https://t.co/mYSKDj7bR4 https://t.co/8zgVQZsIDd
725181582710067202,2016-04-27 04:35:37 +0000,arnicas,"RT @_inundata: And if you’re a R user, there is a binding for vegalite from @hrbrmstr 
cc @kanitw #OpenVisConf 

https://t.co/v3xQA7lwOU

thanks @ma_salmon"
725180870219309056,2016-04-27 04:32:47 +0000,moonsixpence,"RT @jburnmurdoch: Peak #openvisconf jealousy rn. For any others not attending, that hashtag is pure #dataviz gold ❤️❤️❤️"
725180684428414976,2016-04-27 04:32:03 +0000,krees,@arnicas goddam it! straw that broke the camels back! now I NEED to be at #openvisconf  (crying)
725180041064251392,2016-04-27 04:29:29 +0000,datamapio,RT @officeofjane: Awesome showcase of work from astronomer turned data visualiser @NadiehBremer at #openvisconf https://t.co/Kfwfv0ot81
725179994939494401,2016-04-27 04:29:18 +0000,datamapio,"RT @officeofjane: Hexagon lover, @NadiehBremer #openvisconf https://t.co/gsYMlNVZfG"
725179190887223298,2016-04-27 04:26:06 +0000,datamapio,"RT @sxywu: Most amazing #dataviz conference I've been to, hopefully the first of many. Thank you @ireneros & #openvisconf team🎉 https://t.co/VJ3lDuOjWX"
725179143734829056,2016-04-27 04:25:55 +0000,datamapio,"RT @micahstubbs: a satellite imagery tour de force
@chrys #openvisconf https://t.co/sxPPINYo1X"
725179055545438208,2016-04-27 04:25:34 +0000,datamapio,"RT @sxywu: ""#dataviz is not your creative outlet, it's about making data understandable.""
- @rachelbinx, #openvisconf https://t.co/48hSSaLzoH"
725178648609824768,2016-04-27 04:23:57 +0000,datamapio,RT @eagereyes: Experiencable uncertainty vis is like disco funk – @JessicaHullman #OpenVisConf https://t.co/mXxJ2iut8t
725178520822009856,2016-04-27 04:23:27 +0000,arnicas,"RT @AmeliaMN: People were asking for bootstrap resources from my talk, links are here if you want to learn more: https://t.co/9WZBS4dwad #openvisconf"
